order_id,customer_id,order_date,status,promised_ship_date
402,68,2025-05-17,cancelled,2025-05-20
957,84,2025-05-17,completed,2025-05-20
1389,358,2025-05-17,returned,2025-05-20
1611,12,2025-05-17,completed,2025-05-20
1860,298,2025-05-17,completed,2025-05-24
1883,265,2025-05-17,returned,2025-05-23
2037,173,2025-05-17,returned,2025-05-22
2322,69,2025-05-17,completed,2025-05-19
2951,160,2025-05-17,returned,2025-05-21
3016,125,2025-05-17,completed,2025-05-24
3833,246,2025-05-17,completed,2025-05-19
4000,16,2025-05-17,completed,2025-05-21
1410,309,2025-05-18,completed,2025-05-23
1579,289,2025-05-18,returned,2025-05-23
1693,229,2025-05-18,completed,2025-05-22
2645,149,2025-05-18,completed,2025-05-25
2667,390,2025-05-18,completed,2025-05-25
3418,161,2025-05-18,completed,2025-05-24
3425,362,2025-05-18,completed,2025-05-20
3566,361,2025-05-18,completed,2025-05-22
3611,102,2025-05-18,cancelled,2025-05-23
191,118,2025-05-19,completed,2025-05-21
1183,207,2025-05-19,cancelled,2025-05-21
1906,36,2025-05-19,completed,2025-05-22
2007,186,2025-05-19,cancelled,2025-05-26
2901,56,2025-05-19,cancelled,2025-05-23
3030,177,2025-05-19,completed,2025-05-24
3837,38,2025-05-19,returned,2025-05-22
89,91,2025-05-20,completed,2025-05-24
347,50,2025-05-20,completed,2025-05-23
1074,88,2025-05-20,completed,2025-05-24
1565,322,2025-05-20,completed,2025-05-26
2211,145,2025-05-20,completed,2025-05-22
2965,23,2025-05-20,cancelled,2025-05-27
3702,22,2025-05-20,completed,2025-05-23
3743,375,2025-05-20,cancelled,2025-05-23
3844,261,2025-05-20,completed,2025-05-27
789,117,2025-05-21,completed,2025-05-26
822,153,2025-05-21,completed,2025-05-25
1608,75,2025-05-21,cancelled,2025-05-24
1818,318,2025-05-21,completed,2025-05-24
112,152,2025-05-22,completed,2025-05-24
115,244,2025-05-22,completed,2025-05-27
1011,353,2025-05-22,returned,2025-05-29
2639,95,2025-05-22,completed,2025-05-28
2660,242,2025-05-22,returned,2025-05-29
2896,360,2025-05-22,returned,2025-05-28
3315,177,2025-05-22,completed,2025-05-29
3981,34,2025-05-22,completed,2025-05-27
386,265,2025-05-23,completed,2025-05-25
616,169,2025-05-23,returned,2025-05-30
1471,224,2025-05-23,completed,2025-05-30
1475,11,2025-05-23,completed,2025-05-25
1554,253,2025-05-23,completed,2025-05-30
1699,235,2025-05-23,completed,2025-05-30
2582,139,2025-05-23,cancelled,2025-05-29
2869,113,2025-05-23,completed,2025-05-30
37,4,2025-05-24,returned,2025-05-30
902,334,2025-05-24,returned,2025-05-27
1193,324,2025-05-24,completed,2025-05-31
1619,249,2025-05-24,returned,2025-05-30
2469,321,2025-05-24,completed,2025-05-27
2727,41,2025-05-24,completed,2025-05-27
3221,144,2025-05-24,returned,2025-05-30
3369,311,2025-05-24,returned,2025-05-29
3809,3,2025-05-24,completed,2025-05-31
3852,388,2025-05-24,cancelled,2025-05-30
3954,239,2025-05-24,cancelled,2025-05-29
166,296,2025-05-25,cancelled,2025-05-29
350,339,2025-05-25,completed,2025-05-27
439,391,2025-05-25,completed,2025-05-28
853,320,2025-05-25,cancelled,2025-05-31
931,382,2025-05-25,completed,2025-05-27
1766,202,2025-05-25,returned,2025-05-27
2573,127,2025-05-25,completed,2025-05-27
2601,3,2025-05-25,completed,2025-05-29
3662,241,2025-05-25,completed,2025-05-29
3752,119,2025-05-25,cancelled,2025-06-01
838,291,2025-05-26,completed,2025-06-01
856,41,2025-05-26,completed,2025-06-02
1426,69,2025-05-26,completed,2025-06-02
1998,213,2025-05-26,completed,2025-06-02
2578,180,2025-05-26,returned,2025-05-30
3473,165,2025-05-26,returned,2025-05-31
3532,129,2025-05-26,completed,2025-06-02
3650,158,2025-05-26,cancelled,2025-05-29
3901,269,2025-05-26,completed,2025-05-30
3912,371,2025-05-26,completed,2025-05-31
1740,386,2025-05-27,returned,2025-06-01
2064,355,2025-05-27,completed,2025-05-30
2192,44,2025-05-27,returned,2025-06-02
2317,275,2025-05-27,completed,2025-06-01
2836,45,2025-05-27,completed,2025-05-31
471,47,2025-05-28,returned,2025-05-30
1088,339,2025-05-28,completed,2025-05-30
1260,43,2025-05-28,returned,2025-05-30
1341,379,2025-05-28,completed,2025-05-31
1525,67,2025-05-28,completed,2025-05-31
1624,331,2025-05-28,completed,2025-06-02
232,262,2025-05-29,completed,2025-05-31
468,107,2025-05-29,cancelled,2025-06-03
1449,39,2025-05-29,returned,2025-06-01
1481,47,2025-05-29,completed,2025-06-04
1832,2,2025-05-29,cancelled,2025-06-01
2704,116,2025-05-29,cancelled,2025-06-02
3289,157,2025-05-29,completed,2025-06-05
3460,309,2025-05-29,completed,2025-06-04
26,336,2025-05-30,cancelled,2025-06-03
233,291,2025-05-30,completed,2025-06-03
288,282,2025-05-30,completed,2025-06-01
465,312,2025-05-30,completed,2025-06-03
753,323,2025-05-30,returned,2025-06-05
1544,144,2025-05-30,cancelled,2025-06-03
1696,217,2025-05-30,completed,2025-06-06
2173,351,2025-05-30,cancelled,2025-06-05
2374,233,2025-05-30,completed,2025-06-02
2585,126,2025-05-30,returned,2025-06-06
61,178,2025-05-31,completed,2025-06-02
431,349,2025-05-31,completed,2025-06-06
1197,231,2025-05-31,completed,2025-06-02
2882,249,2025-05-31,completed,2025-06-03
2911,334,2025-05-31,completed,2025-06-04
3131,57,2025-05-31,returned,2025-06-04
3789,180,2025-05-31,completed,2025-06-04
242,27,2025-06-01,completed,2025-06-04
894,114,2025-06-01,completed,2025-06-03
955,310,2025-06-01,completed,2025-06-08
1910,351,2025-06-01,completed,2025-06-05
1966,361,2025-06-01,completed,2025-06-04
2025,57,2025-06-01,completed,2025-06-07
2217,93,2025-06-01,completed,2025-06-07
2360,397,2025-06-01,completed,2025-06-03
3217,141,2025-06-01,completed,2025-06-03
528,197,2025-06-02,completed,2025-06-08
868,337,2025-06-02,completed,2025-06-08
1420,278,2025-06-02,completed,2025-06-08
1456,154,2025-06-02,completed,2025-06-09
1714,236,2025-06-02,completed,2025-06-09
1759,163,2025-06-02,cancelled,2025-06-06
2452,324,2025-06-02,returned,2025-06-07
422,88,2025-06-03,cancelled,2025-06-09
500,282,2025-06-03,cancelled,2025-06-08
1927,237,2025-06-03,completed,2025-06-05
2764,226,2025-06-03,returned,2025-06-07
2983,89,2025-06-03,cancelled,2025-06-10
3191,264,2025-06-03,completed,2025-06-10
3456,228,2025-06-03,completed,2025-06-09
3995,212,2025-06-03,cancelled,2025-06-08
236,23,2025-06-04,completed,2025-06-07
1681,64,2025-06-04,completed,2025-06-11
2551,28,2025-06-04,completed,2025-06-08
108,266,2025-06-05,returned,2025-06-11
136,215,2025-06-05,returned,2025-06-08
206,383,2025-06-05,completed,2025-06-09
550,357,2025-06-05,completed,2025-06-12
665,86,2025-06-05,cancelled,2025-06-12
879,293,2025-06-05,returned,2025-06-08
1590,212,2025-06-05,completed,2025-06-10
2004,251,2025-06-05,cancelled,2025-06-12
2132,353,2025-06-05,completed,2025-06-12
2224,330,2025-06-05,completed,2025-06-09
3663,49,2025-06-05,completed,2025-06-08
3876,216,2025-06-05,completed,2025-06-09
3965,323,2025-06-05,returned,2025-06-09
74,53,2025-06-06,completed,2025-06-08
1326,29,2025-06-06,cancelled,2025-06-10
1411,76,2025-06-06,completed,2025-06-08
1578,251,2025-06-06,completed,2025-06-11
1700,271,2025-06-06,completed,2025-06-13
2644,359,2025-06-06,returned,2025-06-09
2656,90,2025-06-06,cancelled,2025-06-09
2892,12,2025-06-06,completed,2025-06-10
3125,99,2025-06-06,completed,2025-06-11
3932,11,2025-06-06,returned,2025-06-12
272,347,2025-06-07,completed,2025-06-11
1056,106,2025-06-07,returned,2025-06-11
1273,346,2025-06-07,completed,2025-06-09
1377,31,2025-06-07,completed,2025-06-09
1442,216,2025-06-07,completed,2025-06-09
169,143,2025-06-08,cancelled,2025-06-12
387,82,2025-06-08,completed,2025-06-12
646,193,2025-06-08,completed,2025-06-14
704,119,2025-06-08,returned,2025-06-11
723,5,2025-06-08,cancelled,2025-06-12
974,73,2025-06-08,completed,2025-06-15
1120,268,2025-06-08,returned,2025-06-10
1814,301,2025-06-08,completed,2025-06-10
2978,341,2025-06-08,completed,2025-06-13
3805,90,2025-06-08,completed,2025-06-12
741,162,2025-06-09,cancelled,2025-06-11
1695,203,2025-06-09,completed,2025-06-15
1791,23,2025-06-09,cancelled,2025-06-12
1824,337,2025-06-09,cancelled,2025-06-12
2119,300,2025-06-09,returned,2025-06-16
2819,269,2025-06-09,returned,2025-06-15
462,319,2025-06-10,returned,2025-06-17
700,365,2025-06-10,returned,2025-06-12
772,231,2025-06-10,completed,2025-06-13
967,232,2025-06-10,completed,2025-06-12
1156,347,2025-06-10,cancelled,2025-06-13
1974,213,2025-06-10,cancelled,2025-06-14
2036,390,2025-06-10,completed,2025-06-15
2925,129,2025-06-10,completed,2025-06-15
3769,295,2025-06-10,completed,2025-06-14
682,267,2025-06-11,completed,2025-06-16
1200,348,2025-06-11,returned,2025-06-14
1222,211,2025-06-11,completed,2025-06-14
1370,176,2025-06-11,completed,2025-06-18
1464,187,2025-06-11,completed,2025-06-14
1480,298,2025-06-11,returned,2025-06-15
1588,152,2025-06-11,returned,2025-06-13
1676,388,2025-06-11,cancelled,2025-06-14
1979,94,2025-06-11,completed,2025-06-18
2035,4,2025-06-11,completed,2025-06-17
2999,324,2025-06-11,cancelled,2025-06-14
3174,126,2025-06-11,completed,2025-06-18
3693,366,2025-06-11,completed,2025-06-13
847,255,2025-06-12,returned,2025-06-15
983,197,2025-06-12,cancelled,2025-06-18
1585,149,2025-06-12,completed,2025-06-17
2022,336,2025-06-12,completed,2025-06-19
2222,359,2025-06-12,cancelled,2025-06-15
2404,343,2025-06-12,completed,2025-06-15
2426,392,2025-06-12,completed,2025-06-14
2786,226,2025-06-12,completed,2025-06-16
3830,137,2025-06-12,returned,2025-06-18
3944,209,2025-06-12,completed,2025-06-18
307,1,2025-06-13,completed,2025-06-19
920,131,2025-06-13,completed,2025-06-15
1008,269,2025-06-13,completed,2025-06-20
1013,320,2025-06-13,completed,2025-06-16
1159,351,2025-06-13,completed,2025-06-17
1859,248,2025-06-13,cancelled,2025-06-18
2616,356,2025-06-13,completed,2025-06-19
2662,67,2025-06-13,cancelled,2025-06-17
3817,356,2025-06-13,completed,2025-06-20
3920,131,2025-06-13,completed,2025-06-16
2234,191,2025-06-14,completed,2025-06-21
2502,53,2025-06-14,returned,2025-06-18
3520,286,2025-06-14,completed,2025-06-17
2548,181,2025-06-15,completed,2025-06-17
2555,253,2025-06-15,returned,2025-06-20
2855,93,2025-06-15,completed,2025-06-18
2952,310,2025-06-15,completed,2025-06-18
3436,374,2025-06-15,completed,2025-06-22
3622,336,2025-06-15,cancelled,2025-06-19
3653,175,2025-06-15,cancelled,2025-06-19
1786,130,2025-06-16,cancelled,2025-06-22
1849,356,2025-06-16,completed,2025-06-20
2250,263,2025-06-16,completed,2025-06-19
3057,197,2025-06-16,cancelled,2025-06-18
3068,203,2025-06-16,completed,2025-06-19
3096,88,2025-06-16,cancelled,2025-06-21
3113,116,2025-06-16,completed,2025-06-21
3856,316,2025-06-16,cancelled,2025-06-18
1361,181,2025-06-17,completed,2025-06-19
1487,359,2025-06-17,completed,2025-06-21
1600,3,2025-06-17,completed,2025-06-19
2241,79,2025-06-17,completed,2025-06-20
3479,25,2025-06-17,completed,2025-06-22
9,98,2025-06-18,completed,2025-06-22
216,316,2025-06-18,completed,2025-06-22
832,55,2025-06-18,completed,2025-06-23
966,329,2025-06-18,cancelled,2025-06-20
1186,184,2025-06-18,completed,2025-06-25
2074,199,2025-06-18,completed,2025-06-22
2408,83,2025-06-18,cancelled,2025-06-23
2461,126,2025-06-18,cancelled,2025-06-23
3182,27,2025-06-18,completed,2025-06-25
916,105,2025-06-19,returned,2025-06-25
1768,344,2025-06-19,completed,2025-06-26
1922,342,2025-06-19,completed,2025-06-26
1992,284,2025-06-19,cancelled,2025-06-22
3001,108,2025-06-19,cancelled,2025-06-24
578,145,2025-06-20,completed,2025-06-26
673,1,2025-06-20,cancelled,2025-06-27
1123,297,2025-06-20,completed,2025-06-26
1175,221,2025-06-20,completed,2025-06-26
1184,2,2025-06-20,completed,2025-06-27
1278,333,2025-06-20,completed,2025-06-27
1310,84,2025-06-20,returned,2025-06-24
1429,241,2025-06-20,completed,2025-06-26
1457,103,2025-06-20,completed,2025-06-25
3756,165,2025-06-20,cancelled,2025-06-27
251,326,2025-06-21,cancelled,2025-06-23
942,104,2025-06-21,completed,2025-06-25
3093,244,2025-06-21,returned,2025-06-23
3760,185,2025-06-21,completed,2025-06-23
3780,50,2025-06-21,completed,2025-06-23
3835,37,2025-06-21,completed,2025-06-28
3865,165,2025-06-21,completed,2025-06-26
3890,9,2025-06-21,completed,2025-06-23
3900,140,2025-06-21,completed,2025-06-28
3941,207,2025-06-21,returned,2025-06-26
102,185,2025-06-22,cancelled,2025-06-28
644,90,2025-06-22,completed,2025-06-29
1082,121,2025-06-22,completed,2025-06-29
2589,231,2025-06-22,returned,2025-06-25
2858,152,2025-06-22,completed,2025-06-25
3818,215,2025-06-22,completed,2025-06-24
30,95,2025-06-23,returned,2025-06-30
211,89,2025-06-23,completed,2025-06-25
1421,392,2025-06-23,completed,2025-06-28
1488,244,2025-06-23,cancelled,2025-06-26
2420,86,2025-06-23,returned,2025-06-28
2475,82,2025-06-23,returned,2025-06-30
3318,61,2025-06-23,cancelled,2025-06-27
3521,163,2025-06-23,completed,2025-06-25
459,243,2025-06-24,cancelled,2025-06-27
506,47,2025-06-24,returned,2025-06-30
514,192,2025-06-24,cancelled,2025-06-26
2147,34,2025-06-24,completed,2025-07-01
3698,46,2025-06-24,completed,2025-06-29
3925,217,2025-06-24,completed,2025-06-27
870,167,2025-06-25,completed,2025-06-30
1057,139,2025-06-25,completed,2025-07-02
1366,388,2025-06-25,completed,2025-06-30
1474,330,2025-06-25,completed,2025-07-02
1589,24,2025-06-25,returned,2025-06-27
2137,134,2025-06-25,completed,2025-07-02
3031,202,2025-06-25,cancelled,2025-06-28
3109,181,2025-06-25,completed,2025-06-30
3326,152,2025-06-25,completed,2025-06-29
3707,21,2025-06-25,completed,2025-07-01
623,90,2025-06-26,cancelled,2025-07-02
2135,303,2025-06-26,completed,2025-06-30
2829,261,2025-06-26,completed,2025-06-28
139,251,2025-06-27,completed,2025-06-30
203,308,2025-06-27,cancelled,2025-07-03
342,374,2025-06-27,returned,2025-07-01
1398,149,2025-06-27,completed,2025-06-30
1837,73,2025-06-27,completed,2025-07-02
2171,253,2025-06-27,completed,2025-07-02
2339,133,2025-06-27,returned,2025-07-03
2743,370,2025-06-27,cancelled,2025-07-01
3463,174,2025-06-27,completed,2025-07-01
3993,113,2025-06-27,completed,2025-07-02
561,67,2025-06-28,completed,2025-07-04
946,369,2025-06-28,completed,2025-07-01
1077,37,2025-06-28,completed,2025-07-04
3410,291,2025-06-28,completed,2025-07-03
3825,245,2025-06-28,completed,2025-07-05
689,248,2025-06-29,completed,2025-07-03
1276,35,2025-06-29,returned,2025-07-06
2956,223,2025-06-29,cancelled,2025-07-03
3385,281,2025-06-29,cancelled,2025-07-03
409,305,2025-06-30,returned,2025-07-04
510,318,2025-06-30,returned,2025-07-05
903,377,2025-06-30,returned,2025-07-03
929,365,2025-06-30,completed,2025-07-02
1721,64,2025-06-30,cancelled,2025-07-06
2903,107,2025-06-30,completed,2025-07-06
2938,329,2025-06-30,cancelled,2025-07-03
2950,194,2025-06-30,completed,2025-07-07
2959,98,2025-06-30,completed,2025-07-04
2985,61,2025-06-30,completed,2025-07-05
3216,103,2025-06-30,completed,2025-07-06
3729,147,2025-06-30,cancelled,2025-07-03
196,313,2025-07-01,cancelled,2025-07-04
304,97,2025-07-01,completed,2025-07-07
755,291,2025-07-01,completed,2025-07-06
1308,18,2025-07-01,cancelled,2025-07-05
1756,154,2025-07-01,completed,2025-07-06
2125,386,2025-07-01,completed,2025-07-03
2631,254,2025-07-01,completed,2025-07-04
3451,36,2025-07-01,completed,2025-07-04
3468,360,2025-07-01,returned,2025-07-07
3815,225,2025-07-01,completed,2025-07-05
3848,361,2025-07-01,completed,2025-07-08
686,314,2025-07-02,completed,2025-07-09
986,338,2025-07-02,completed,2025-07-05
2650,6,2025-07-02,returned,2025-07-06
618,162,2025-07-03,completed,2025-07-06
1781,350,2025-07-03,returned,2025-07-09
2372,255,2025-07-03,completed,2025-07-05
260,223,2025-07-04,cancelled,2025-07-07
1338,71,2025-07-04,completed,2025-07-07
1920,202,2025-07-04,cancelled,2025-07-06
2277,374,2025-07-04,completed,2025-07-11
2686,66,2025-07-04,returned,2025-07-08
2986,357,2025-07-04,completed,2025-07-10
3149,305,2025-07-04,completed,2025-07-07
3168,327,2025-07-04,completed,2025-07-11
3186,298,2025-07-04,completed,2025-07-06
3979,108,2025-07-04,completed,2025-07-06
362,265,2025-07-05,returned,2025-07-12
540,342,2025-07-05,cancelled,2025-07-10
1864,192,2025-07-05,completed,2025-07-11
2388,38,2025-07-05,completed,2025-07-10
2683,243,2025-07-05,returned,2025-07-09
3121,210,2025-07-05,completed,2025-07-09
3202,80,2025-07-05,completed,2025-07-08
3427,373,2025-07-05,completed,2025-07-12
3486,314,2025-07-05,completed,2025-07-07
3891,315,2025-07-05,completed,2025-07-10
3911,185,2025-07-05,completed,2025-07-07
161,264,2025-07-06,cancelled,2025-07-08
1130,337,2025-07-06,completed,2025-07-13
2745,291,2025-07-06,returned,2025-07-10
3575,230,2025-07-06,completed,2025-07-11
3591,155,2025-07-06,completed,2025-07-09
3601,122,2025-07-06,completed,2025-07-08
3924,380,2025-07-06,completed,2025-07-10
137,217,2025-07-07,completed,2025-07-12
300,199,2025-07-07,completed,2025-07-10
896,47,2025-07-07,completed,2025-07-12
1182,264,2025-07-07,cancelled,2025-07-12
1271,107,2025-07-07,cancelled,2025-07-09
2124,335,2025-07-07,completed,2025-07-09
2170,44,2025-07-07,cancelled,2025-07-11
3251,4,2025-07-07,returned,2025-07-12
3372,61,2025-07-07,completed,2025-07-11
3616,97,2025-07-07,cancelled,2025-07-09
176,290,2025-07-08,completed,2025-07-12
491,290,2025-07-08,completed,2025-07-15
690,397,2025-07-08,cancelled,2025-07-13
1622,284,2025-07-08,completed,2025-07-12
2311,373,2025-07-08,completed,2025-07-11
2319,356,2025-07-08,cancelled,2025-07-11
2376,181,2025-07-08,completed,2025-07-10
2422,8,2025-07-08,completed,2025-07-12
2530,339,2025-07-08,completed,2025-07-12
2894,193,2025-07-08,completed,2025-07-13
3015,223,2025-07-08,cancelled,2025-07-13
3943,384,2025-07-08,completed,2025-07-12
3985,281,2025-07-08,cancelled,2025-07-12
526,375,2025-07-09,completed,2025-07-11
1251,284,2025-07-09,completed,2025-07-11
3417,50,2025-07-09,returned,2025-07-16
827,354,2025-07-10,completed,2025-07-17
1352,75,2025-07-10,completed,2025-07-15
2329,245,2025-07-10,returned,2025-07-13
2678,323,2025-07-10,cancelled,2025-07-12
3373,364,2025-07-10,returned,2025-07-15
3866,89,2025-07-10,completed,2025-07-17
1322,114,2025-07-11,completed,2025-07-14
2034,22,2025-07-11,completed,2025-07-14
2694,135,2025-07-11,cancelled,2025-07-13
2854,327,2025-07-11,completed,2025-07-16
3157,76,2025-07-11,returned,2025-07-13
3604,236,2025-07-11,cancelled,2025-07-15
3812,253,2025-07-11,completed,2025-07-18
279,39,2025-07-12,completed,2025-07-14
428,238,2025-07-12,completed,2025-07-17
685,134,2025-07-12,returned,2025-07-17
1558,299,2025-07-12,completed,2025-07-18
1614,104,2025-07-12,completed,2025-07-18
2629,262,2025-07-12,cancelled,2025-07-19
2962,169,2025-07-12,completed,2025-07-16
3574,186,2025-07-12,completed,2025-07-18
56,386,2025-07-13,cancelled,2025-07-18
131,179,2025-07-13,completed,2025-07-18
156,180,2025-07-13,cancelled,2025-07-19
1596,233,2025-07-13,cancelled,2025-07-18
2112,294,2025-07-13,completed,2025-07-17
2361,196,2025-07-13,completed,2025-07-19
2493,151,2025-07-13,returned,2025-07-20
2733,154,2025-07-13,completed,2025-07-15
3009,18,2025-07-13,completed,2025-07-20
3092,326,2025-07-13,returned,2025-07-17
3628,186,2025-07-13,cancelled,2025-07-20
1101,321,2025-07-14,completed,2025-07-21
1563,55,2025-07-14,completed,2025-07-17
1729,252,2025-07-14,completed,2025-07-18
2663,298,2025-07-14,completed,2025-07-20
3185,307,2025-07-14,completed,2025-07-18
3188,326,2025-07-14,returned,2025-07-19
3787,245,2025-07-14,cancelled,2025-07-20
656,69,2025-07-15,cancelled,2025-07-21
786,234,2025-07-15,cancelled,2025-07-22
1081,223,2025-07-15,returned,2025-07-19
1253,237,2025-07-15,completed,2025-07-17
1453,140,2025-07-15,completed,2025-07-21
2808,316,2025-07-15,completed,2025-07-22
2989,11,2025-07-15,completed,2025-07-17
3308,265,2025-07-15,returned,2025-07-19
3346,128,2025-07-15,completed,2025-07-17
84,101,2025-07-16,completed,2025-07-18
103,44,2025-07-16,completed,2025-07-19
188,266,2025-07-16,cancelled,2025-07-21
338,315,2025-07-16,completed,2025-07-23
1238,167,2025-07-16,completed,2025-07-19
1816,100,2025-07-16,returned,2025-07-19
2103,77,2025-07-16,cancelled,2025-07-23
2158,207,2025-07-16,completed,2025-07-22
2627,149,2025-07-16,returned,2025-07-21
3788,348,2025-07-16,completed,2025-07-18
3858,117,2025-07-16,completed,2025-07-20
449,173,2025-07-17,completed,2025-07-24
605,276,2025-07-17,returned,2025-07-19
828,191,2025-07-17,completed,2025-07-20
953,119,2025-07-17,cancelled,2025-07-19
1618,284,2025-07-17,completed,2025-07-19
3067,183,2025-07-17,cancelled,2025-07-19
3878,244,2025-07-17,completed,2025-07-22
1358,86,2025-07-18,returned,2025-07-22
1944,25,2025-07-18,completed,2025-07-21
2081,159,2025-07-18,returned,2025-07-25
2830,21,2025-07-18,returned,2025-07-24
3428,221,2025-07-18,cancelled,2025-07-21
3846,148,2025-07-18,completed,2025-07-20
403,5,2025-07-19,completed,2025-07-23
659,289,2025-07-19,cancelled,2025-07-21
1526,145,2025-07-19,cancelled,2025-07-26
1829,170,2025-07-19,returned,2025-07-25
1850,326,2025-07-19,completed,2025-07-21
2247,357,2025-07-19,completed,2025-07-23
2303,348,2025-07-19,completed,2025-07-22
2445,172,2025-07-19,completed,2025-07-25
2864,352,2025-07-19,completed,2025-07-21
3497,321,2025-07-19,cancelled,2025-07-24
3908,241,2025-07-19,completed,2025-07-26
3916,101,2025-07-19,completed,2025-07-24
1504,281,2025-07-20,cancelled,2025-07-24
1703,210,2025-07-20,completed,2025-07-22
2237,22,2025-07-20,returned,2025-07-27
2688,170,2025-07-20,completed,2025-07-23
3371,303,2025-07-20,cancelled,2025-07-22
3728,85,2025-07-20,completed,2025-07-25
3761,71,2025-07-20,completed,2025-07-24
270,111,2025-07-21,completed,2025-07-24
557,398,2025-07-21,cancelled,2025-07-24
770,203,2025-07-21,completed,2025-07-26
1075,66,2025-07-21,returned,2025-07-23
1110,218,2025-07-21,returned,2025-07-24
1113,296,2025-07-21,completed,2025-07-28
1250,327,2025-07-21,returned,2025-07-24
1643,54,2025-07-21,cancelled,2025-07-23
1823,150,2025-07-21,completed,2025-07-23
1900,14,2025-07-21,completed,2025-07-24
1909,159,2025-07-21,returned,2025-07-24
2271,106,2025-07-21,completed,2025-07-24
2283,194,2025-07-21,completed,2025-07-23
2337,89,2025-07-21,returned,2025-07-24
2943,378,2025-07-21,returned,2025-07-28
3236,12,2025-07-21,completed,2025-07-23
3673,152,2025-07-21,cancelled,2025-07-23
3717,334,2025-07-21,cancelled,2025-07-27
3797,241,2025-07-21,completed,2025-07-25
3851,158,2025-07-21,completed,2025-07-27
3947,212,2025-07-21,completed,2025-07-26
2053,365,2025-07-22,completed,2025-07-28
2490,220,2025-07-22,completed,2025-07-28
2672,16,2025-07-22,completed,2025-07-26
3370,342,2025-07-22,completed,2025-07-24
3612,96,2025-07-22,completed,2025-07-26
3629,34,2025-07-22,returned,2025-07-26
3843,116,2025-07-22,cancelled,2025-07-25
3872,130,2025-07-22,completed,2025-07-27
3938,22,2025-07-22,completed,2025-07-27
404,157,2025-07-23,cancelled,2025-07-30
872,289,2025-07-23,returned,2025-07-26
1764,3,2025-07-23,completed,2025-07-30
2367,268,2025-07-23,completed,2025-07-28
2707,195,2025-07-23,cancelled,2025-07-30
3474,157,2025-07-23,completed,2025-07-27
965,381,2025-07-24,returned,2025-07-30
1206,303,2025-07-24,completed,2025-07-26
1223,20,2025-07-24,returned,2025-07-27
1807,222,2025-07-24,completed,2025-07-26
3120,258,2025-07-24,completed,2025-07-30
3122,86,2025-07-24,returned,2025-07-31
3204,81,2025-07-24,completed,2025-07-30
3245,98,2025-07-24,completed,2025-07-31
105,289,2025-07-25,cancelled,2025-08-01
223,29,2025-07-25,completed,2025-08-01
765,238,2025-07-25,cancelled,2025-07-28
848,166,2025-07-25,completed,2025-08-01
984,82,2025-07-25,completed,2025-07-31
1365,270,2025-07-25,returned,2025-08-01
1384,259,2025-07-25,returned,2025-07-27
2516,202,2025-07-25,completed,2025-08-01
440,325,2025-07-26,completed,2025-07-31
565,339,2025-07-26,completed,2025-07-31
694,351,2025-07-26,cancelled,2025-07-28
1014,255,2025-07-26,returned,2025-08-02
1092,229,2025-07-26,completed,2025-07-29
1448,187,2025-07-26,completed,2025-07-29
2189,169,2025-07-26,completed,2025-07-30
2975,9,2025-07-26,completed,2025-08-02
3081,277,2025-07-26,completed,2025-08-02
132,345,2025-07-27,cancelled,2025-07-31
464,145,2025-07-27,completed,2025-07-29
779,44,2025-07-27,cancelled,2025-08-01
909,227,2025-07-27,returned,2025-07-30
1519,308,2025-07-27,completed,2025-07-30
2664,207,2025-07-27,completed,2025-07-29
3388,379,2025-07-27,completed,2025-07-31
3984,191,2025-07-27,completed,2025-07-31
287,126,2025-07-28,cancelled,2025-08-01
1538,155,2025-07-28,completed,2025-08-04
2045,338,2025-07-28,completed,2025-08-03
2431,51,2025-07-28,completed,2025-07-30
2693,280,2025-07-28,cancelled,2025-07-30
3160,88,2025-07-28,completed,2025-08-04
3625,221,2025-07-28,completed,2025-08-04
3731,6,2025-07-28,completed,2025-07-30
554,400,2025-07-29,completed,2025-08-01
1079,281,2025-07-29,completed,2025-08-03
1272,172,2025-07-29,cancelled,2025-07-31
1286,345,2025-07-29,cancelled,2025-07-31
1567,232,2025-07-29,completed,2025-08-05
2566,379,2025-07-29,completed,2025-08-05
2775,83,2025-07-29,completed,2025-07-31
247,238,2025-07-30,completed,2025-08-05
456,305,2025-07-30,completed,2025-08-06
805,97,2025-07-30,completed,2025-08-01
1131,147,2025-07-30,completed,2025-08-01
1417,390,2025-07-30,completed,2025-08-06
1597,136,2025-07-30,completed,2025-08-02
1670,317,2025-07-30,cancelled,2025-08-04
1811,233,2025-07-30,completed,2025-08-04
2369,221,2025-07-30,completed,2025-08-06
2634,103,2025-07-30,completed,2025-08-01
3103,290,2025-07-30,completed,2025-08-04
3664,42,2025-07-30,returned,2025-08-04
185,372,2025-07-31,cancelled,2025-08-03
934,199,2025-07-31,completed,2025-08-06
1267,361,2025-07-31,cancelled,2025-08-02
1517,46,2025-07-31,completed,2025-08-03
1803,297,2025-07-31,completed,2025-08-02
1951,320,2025-07-31,completed,2025-08-06
2918,269,2025-07-31,completed,2025-08-03
3171,169,2025-07-31,returned,2025-08-02
3194,58,2025-07-31,completed,2025-08-05
3680,285,2025-07-31,completed,2025-08-06
167,193,2025-08-01,completed,2025-08-03
996,107,2025-08-01,completed,2025-08-04
1413,69,2025-08-01,completed,2025-08-03
2218,77,2025-08-01,completed,2025-08-03
