order_item_id,order_id,product_id,quantity,unit_price,discount
10311,3766,20,5,151.48,0.05
10312,3766,24,9,8.02,0.0
10313,3899,41,9,136.4,0.1
10314,274,51,2,50.01,0.05
10315,274,30,4,75.84,0.0
10316,274,6,8,24.02,0.0
10317,274,7,1,33.03,0.05
10318,274,58,3,104.43,0.0
10319,1097,53,5,43.35,0.0
10320,1097,54,8,15.53,0.0
10321,1097,6,6,24.02,0.05
10322,1097,3,5,120.38,0.0
10323,1430,24,7,8.02,0.0
10324,1549,19,9,7.35,0.0
10325,1549,48,3,61.29,0.15
10326,1549,39,10,158.99,0.05
10327,2387,47,5,271.83,0.0
10328,2387,6,10,24.02,0.15
10329,2387,52,4,18.99,0.0
10330,3806,36,5,307.21,0.0
10331,3806,39,8,158.99,0.1
10332,3806,54,3,15.53,0.05
10333,3806,2,4,166.46,0.1
10334,369,52,8,18.99,0.0
10335,369,16,7,18.33,0.1
10336,369,60,3,126.12,0.0
10337,369,20,8,151.48,0.0
10338,369,43,1,60.31,0.05
10339,399,19,2,7.35,0.15
10340,399,20,5,151.48,0.05
10341,399,55,1,54.78,0.0
10342,399,51,7,50.01,0.0
10343,503,13,4,71.06,0.0
10344,751,10,6,165.6,0.0
10345,751,22,2,39.07,0.05
10346,751,36,3,307.21,0.0
10347,1164,47,2,271.83,0.0
10348,1164,14,5,3.36,0.1
10349,1164,8,6,339.2,0.15
10350,1164,23,1,42.49,0.0
10351,1399,43,5,60.31,0.0
10352,1399,60,6,126.12,0.0
10353,1399,50,8,171.97,0.0
10354,1399,22,6,39.07,0.0
10355,1399,26,9,80.87,0.1
10356,2381,33,9,10.06,0.0
10357,2584,45,8,68.24,0.0
10358,2584,11,2,61.17,0.05
10359,2850,26,4,80.87,0.0
10360,2850,20,3,151.48,0.0
10361,3504,14,9,3.36,0.05
10362,3504,60,4,126.12,0.0
10363,3504,10,8,165.6,0.05
10364,3504,11,4,61.17,0.05
10365,3504,16,7,18.33,0.0
10366,1037,29,7,103.01,0.05
10367,1037,29,7,103.01,0.0
10368,1152,22,9,39.07,0.1
10369,1152,56,10,394.93,0.0
10370,1152,41,7,136.4,0.0
10371,1152,35,8,192.47,0.05
10372,1152,49,10,3.15,0.0
10373,2539,37,5,136.06,0.0
10374,2539,39,4,158.99,0.1
10375,2641,13,8,71.06,0.05
10376,2744,41,3,136.4,0.05
10377,2744,56,7,394.93,0.15
10378,2744,27,5,212.44,0.1
10379,2913,57,6,48.65,0.0
10380,2913,15,7,118.8,0.05
10381,2913,58,9,104.43,0.05
10382,2913,14,1,3.36,0.0
10383,2913,13,7,71.06,0.0
10384,2974,58,4,104.43,0.15
10385,3409,31,10,308.58,0.05
10386,3416,22,5,39.07,0.0
10387,3945,59,9,31.68,0.0
10388,412,15,4,118.8,0.0
10389,412,7,6,33.03,0.15
10390,412,51,2,50.01,0.15
10391,412,33,2,10.06,0.0
10392,412,26,5,80.87,0.05
10393,435,53,3,43.35,0.0
10394,435,16,3,18.33,0.05
10395,435,35,2,192.47,0.0
10396,435,56,4,394.93,0.1
10397,435,33,10,10.06,0.1
10398,1268,13,2,71.06,0.0
10399,1268,23,4,42.49,0.0
10400,1268,37,9,136.06,0.05
10401,1425,24,4,8.02,0.05
10402,1997,52,6,18.99,0.0
10403,1997,38,1,13.28,0.0
10404,1997,44,7,196.45,0.05
10405,2308,33,3,10.06,0.05
10406,3726,46,6,21.46,0.05
10407,3726,4,7,27.29,0.0
10408,3832,10,3,165.6,0.05
10409,3896,20,9,151.48,0.05
10410,3896,41,3,136.4,0.1
10411,3935,60,2,126.12,0.0
10412,3935,41,3,136.4,0.1
10413,1228,42,4,2.63,0.0
10414,1228,22,7,39.07,0.0
10415,1228,9,1,270.93,0.0
10416,1228,34,1,195.39,0.0
10417,1569,21,10,71.68,0.05
10418,2415,32,1,115.53,0.15
10419,2415,26,10,80.87,0.0
10420,2415,57,2,48.65,0.1
10421,2415,3,10,120.38,0.1
10422,2415,31,6,308.58,0.15
10423,3361,56,9,394.93,0.05
10424,3361,26,6,80.87,0.05
10425,3376,35,7,192.47,0.0
10426,141,6,9,24.02,0.05
10427,141,60,3,126.12,0.15
10428,141,8,1,339.2,0.0
10429,141,29,8,103.01,0.0
10430,141,13,9,71.06,0.0
10431,164,6,4,24.02,0.0
10432,164,38,4,13.28,0.0
10433,164,40,10,56.04,0.0
10434,164,58,1,104.43,0.0
10435,374,22,7,39.07,0.15
10436,840,26,8,80.87,0.0
10437,840,1,3,46.02,0.15
10438,925,32,9,115.53,0.0
10439,925,53,8,43.35,0.0
10440,925,40,9,56.04,0.1
10441,1100,40,2,56.04,0.0
10442,1100,15,8,118.8,0.0
10443,1100,15,2,118.8,0.1
10444,1100,57,3,48.65,0.0
10445,1100,10,4,165.6,0.1
10446,1555,9,8,270.93,0.1
10447,1555,43,3,60.31,0.15
10448,1895,17,2,51.12,0.0
10449,1895,19,4,7.35,0.1
10450,1895,36,5,307.21,0.15
10451,2094,50,5,171.97,0.0
10452,2094,16,2,18.33,0.15
10453,2094,33,7,10.06,0.1
10454,2094,51,6,50.01,0.0
10455,2154,18,9,257.31,0.05
10456,2154,4,8,27.29,0.0
10457,2154,53,10,43.35,0.15
10458,2154,12,5,385.04,0.15
10459,2154,49,4,3.15,0.05
10460,2805,27,9,212.44,0.1
10461,2805,16,6,18.33,0.05
10462,2805,24,6,8.02,0.15
10463,2805,42,5,2.63,0.0
10464,3951,35,9,192.47,0.0
10465,3951,32,1,115.53,0.0
10466,3951,1,8,46.02,0.15
10467,13,3,10,120.38,0.1
10468,13,4,4,27.29,0.15
10469,13,8,3,339.2,0.05
10470,13,7,2,33.03,0.15
10471,548,50,10,171.97,0.0
10472,548,46,1,21.46,0.1
10473,736,13,4,71.06,0.0
10474,736,8,7,339.2,0.0
10475,736,38,5,13.28,0.05
10476,766,8,2,339.2,0.0
10477,890,26,2,80.87,0.0
10478,890,57,4,48.65,0.1
10479,890,59,6,31.68,0.0
10480,987,1,3,46.02,0.05
10481,987,12,1,385.04,0.05
10482,1349,14,7,3.36,0.0
10483,1349,48,3,61.29,0.0
10484,1349,49,7,3.15,0.05
10485,1349,54,4,15.53,0.0
10486,1349,8,2,339.2,0.05
10487,1779,4,3,27.29,0.1
10488,1779,13,1,71.06,0.0
10489,1779,5,2,160.91,0.05
10490,2149,8,10,339.2,0.1
10491,2149,19,8,7.35,0.0
10492,2149,59,5,31.68,0.15
10493,2149,3,2,120.38,0.0
10494,2362,43,10,60.31,0.15
10495,2362,24,9,8.02,0.0
10496,2362,5,1,160.91,0.1
10497,2362,1,7,46.02,0.0
10498,2362,50,4,171.97,0.05
10499,2724,11,4,61.17,0.05
10500,2724,24,6,8.02,0.1
10501,2724,6,7,24.02,0.05
10502,2803,24,5,8.02,0.0
10503,2803,8,1,339.2,0.0
10504,3159,46,9,21.46,0.0
10505,3159,51,8,50.01,0.05
10506,3316,4,7,27.29,0.05
10507,3603,48,1,61.29,0.05
10508,3603,11,10,61.17,0.0
10509,3603,11,6,61.17,0.0
10510,3685,29,5,103.01,0.05
10511,3685,6,5,24.02,0.15
10512,3685,38,6,13.28,0.0
10513,3685,31,8,308.58,0.0
10514,3741,13,3,71.06,0.0
10515,3741,46,10,21.46,0.05
10516,3741,60,8,126.12,0.1
10517,730,11,2,61.17,0.05
10518,730,21,8,71.68,0.1
10519,730,59,10,31.68,0.1
10520,938,39,2,158.99,0.15
10521,938,26,9,80.87,0.15
10522,938,56,2,394.93,0.0
10523,938,31,6,308.58,0.0
10524,938,56,2,394.93,0.0
10525,1049,17,5,51.12,0.0
10526,1295,11,9,61.17,0.0
10527,1359,24,7,8.02,0.0
10528,1359,29,2,103.01,0.0
10529,1359,59,4,31.68,0.15
10530,2762,5,8,160.91,0.15
10531,2762,58,5,104.43,0.15
10532,2762,6,1,24.02,0.1
10533,2762,44,7,196.45,0.05
10534,3036,21,6,71.68,0.0
10535,3036,42,9,2.63,0.0
10536,3036,23,1,42.49,0.05
10537,3036,13,1,71.06,0.0
10538,3036,58,2,104.43,0.0
10539,3060,26,8,80.87,0.0
10540,3060,2,2,166.46,0.05
10541,3060,14,1,3.36,0.15
10542,3060,8,3,339.2,0.0
10543,3132,14,4,3.36,0.1
10544,3132,55,9,54.78,0.0
10545,3132,41,2,136.4,0.15
10546,3132,30,1,75.84,0.0
10547,3163,21,10,71.68,0.05
10548,3163,25,7,103.21,0.0
10549,3173,1,2,46.02,0.0
10550,3173,37,6,136.06,0.0
10551,3173,19,7,7.35,0.0
10552,3519,46,9,21.46,0.05
10553,3845,55,2,54.78,0.0
10554,3845,8,5,339.2,0.05
10555,3959,18,3,257.31,0.15
10556,3959,20,2,151.48,0.15
10557,11,17,6,51.12,0.05
10558,182,43,7,60.31,0.05
10559,182,10,9,165.6,0.0
10560,182,10,4,165.6,0.0
10561,390,42,5,2.63,0.05
10562,492,48,2,61.29,0.0
10563,492,28,5,52.42,0.1
10564,1266,4,9,27.29,0.0
10565,1266,52,6,18.99,0.1
10566,1266,7,6,33.03,0.15
10567,1266,40,4,56.04,0.0
10568,1512,59,7,31.68,0.15
10569,1512,26,3,80.87,0.0
10570,1512,5,5,160.91,0.05
10571,2260,17,4,51.12,0.0
10572,2260,49,2,3.15,0.0
10573,2260,28,10,52.42,0.0
10574,2260,51,1,50.01,0.0
10575,2389,3,5,120.38,0.0
10576,2389,7,4,33.03,0.0
10577,2389,31,2,308.58,0.15
10578,2389,60,5,126.12,0.0
10579,2856,48,2,61.29,0.0
10580,2856,49,1,3.15,0.15
10581,2856,32,10,115.53,0.1
10582,2856,55,1,54.78,0.15
10583,3356,35,10,192.47,0.05
10584,3356,54,6,15.53,0.15
10585,3356,29,7,103.01,0.15
10586,3356,4,9,27.29,0.0
10587,3407,15,5,118.8,0.0
10588,3407,7,6,33.03,0.15
10589,3407,41,5,136.4,0.0
10590,3407,32,8,115.53,0.0
10591,3407,16,5,18.33,0.0
10592,3481,24,10,8.02,0.15
10593,3481,31,7,308.58,0.0
10594,3751,31,2,308.58,0.0
10595,3751,43,9,60.31,0.05
10596,3751,50,3,171.97,0.0
10597,3751,54,4,15.53,0.0
10598,3751,5,8,160.91,0.15
10599,205,4,1,27.29,0.0
10600,205,51,4,50.01,0.1
10601,205,31,2,308.58,0.0
10602,244,34,10,195.39,0.0
10603,671,36,8,307.21,0.1
10604,671,18,1,257.31,0.15
10605,671,48,6,61.29,0.1
10606,671,11,1,61.17,0.1
10607,680,47,6,271.83,0.15
10608,680,3,6,120.38,0.1
10609,680,31,3,308.58,0.1
10610,716,5,5,160.91,0.1
10611,716,29,3,103.01,0.15
10612,716,25,9,103.21,0.05
10613,716,4,4,27.29,0.05
10614,716,48,10,61.29,0.1
10615,968,19,7,7.35,0.0
10616,968,41,2,136.4,0.0
10617,1515,23,1,42.49,0.0
10618,1515,52,7,18.99,0.15
10619,1515,12,8,385.04,0.15
10620,1515,33,10,10.06,0.15
10621,1515,2,9,166.46,0.1
10622,2054,26,4,80.87,0.1
10623,2800,49,3,3.15,0.0
10624,2991,30,6,75.84,0.1
10625,3735,9,3,270.93,0.1
10626,3735,50,4,171.97,0.0
10627,3735,16,3,18.33,0.0
10628,3735,22,8,39.07,0.05
10629,3735,32,6,115.53,0.0
10630,389,53,4,43.35,0.15
10631,479,55,7,54.78,0.0
10632,479,8,3,339.2,0.05
10633,479,45,2,68.24,0.05
10634,479,17,4,51.12,0.0
10635,479,18,8,257.31,0.0
10636,487,13,4,71.06,0.0
10637,487,21,8,71.68,0.15
10638,487,15,8,118.8,0.15
10639,487,56,3,394.93,0.0
10640,586,44,3,196.45,0.0
10641,660,39,3,158.99,0.0
10642,889,29,4,103.01,0.1
10643,1353,17,6,51.12,0.0
10644,1353,42,8,2.63,0.1
10645,1353,5,10,160.91,0.1
10646,1353,19,6,7.35,0.0
10647,1422,56,6,394.93,0.15
10648,1674,9,6,270.93,0.15
10649,1674,15,1,118.8,0.15
10650,1674,56,6,394.93,0.1
10651,1674,23,9,42.49,0.15
10652,1674,32,10,115.53,0.05
10653,1847,15,5,118.8,0.05
10654,1847,43,8,60.31,0.0
10655,1847,14,10,3.36,0.05
10656,1847,23,3,42.49,0.05
10657,1847,15,2,118.8,0.1
10658,3151,44,3,196.45,0.0
10659,3151,38,2,13.28,0.0
10660,3151,16,2,18.33,0.0
10661,3151,7,2,33.03,0.15
10662,3288,42,1,2.63,0.0
10663,3288,7,8,33.03,0.0
10664,3355,13,1,71.06,0.0
10665,3355,12,7,385.04,0.0
10666,3355,37,9,136.06,0.0
10667,3534,46,2,21.46,0.15
10668,3534,11,3,61.17,0.0
10669,3534,53,3,43.35,0.15
10670,360,15,1,118.8,0.0
10671,360,36,4,307.21,0.05
10672,1637,49,8,3.15,0.0
10673,1637,4,10,27.29,0.15
10674,1637,20,10,151.48,0.0
10675,1637,54,4,15.53,0.0
10676,1637,31,9,308.58,0.0
10677,1672,36,9,307.21,0.05
10678,1672,14,10,3.36,0.05
10679,1672,11,4,61.17,0.0
10680,1784,28,9,52.42,0.15
10681,1848,9,1,270.93,0.05
10682,1848,34,10,195.39,0.0
10683,2560,14,2,3.36,0.05
10684,2560,24,10,8.02,0.0
10685,2560,15,8,118.8,0.0
10686,2560,54,5,15.53,0.1
10687,2560,18,10,257.31,0.15
10688,2653,36,9,307.21,0.0
10689,2653,1,8,46.02,0.0
10690,2653,41,8,136.4,0.0
10691,2653,57,4,48.65,0.15
10692,2653,35,2,192.47,0.0
10693,3225,51,8,50.01,0.0
10694,3225,4,5,27.29,0.15
10695,3536,18,3,257.31,0.05
10696,3536,20,6,151.48,0.0
10697,3536,20,8,151.48,0.0
10698,3536,55,1,54.78,0.05
10699,3536,1,4,46.02,0.0
10700,3710,21,9,71.68,0.15
10701,3710,34,4,195.39,0.0
10702,3710,59,9,31.68,0.0
10703,3768,43,9,60.31,0.0
10704,124,43,3,60.31,0.1
10705,352,42,4,2.63,0.15
10706,352,34,1,195.39,0.0
10707,352,52,9,18.99,0.0
10708,352,18,8,257.31,0.05
10709,352,38,3,13.28,0.1
10710,1787,33,6,10.06,0.05
10711,1787,15,2,118.8,0.05
10712,1787,24,5,8.02,0.05
10713,2264,21,4,71.68,0.0
10714,2298,29,7,103.01,0.0
10715,2996,27,8,212.44,0.15
10716,2996,4,7,27.29,0.15
10717,2996,14,2,3.36,0.0
10718,2996,7,2,33.03,0.1
10719,3233,45,2,68.24,0.0
10720,3233,38,6,13.28,0.0
10721,3233,48,1,61.29,0.0
10722,3233,39,8,158.99,0.0
10723,3969,47,4,271.83,0.0
10724,3969,17,1,51.12,0.15
10725,229,32,10,115.53,0.05
10726,229,5,1,160.91,0.05
10727,327,32,4,115.53,0.1
10728,327,2,2,166.46,0.05
10729,648,38,1,13.28,0.0
10730,648,58,5,104.43,0.0
10731,648,59,9,31.68,0.0
10732,648,9,8,270.93,0.0
10733,648,10,7,165.6,0.0
10734,823,54,8,15.53,0.0
10735,823,45,3,68.24,0.0
10736,1561,28,5,52.42,0.1
10737,1561,60,4,126.12,0.05
10738,1561,10,6,165.6,0.0
10739,2236,50,6,171.97,0.05
10740,2528,37,10,136.06,0.15
10741,2528,2,4,166.46,0.0
10742,3722,52,10,18.99,0.05
10743,3722,41,3,136.4,0.0
10744,3722,2,3,166.46,0.05
10745,3722,59,1,31.68,0.15
10746,3869,23,9,42.49,0.05
10747,3869,53,10,43.35,0.15
10748,3869,2,6,166.46,0.0
10749,3869,45,6,68.24,0.15
10750,3869,1,2,46.02,0.1
10751,340,39,9,158.99,0.05
10752,340,56,5,394.93,0.15
10753,340,18,7,257.31,0.0
10754,340,21,8,71.68,0.15
10755,340,48,9,61.29,0.15
10756,1243,53,8,43.35,0.15
10757,1805,19,1,7.35,0.0
10758,1805,21,1,71.68,0.0
10759,1805,60,6,126.12,0.15
10760,3247,58,6,104.43,0.0
10761,3292,31,1,308.58,0.0
10762,3292,37,1,136.06,0.0
10763,3292,8,7,339.2,0.15
10764,3292,42,6,2.63,0.05
10765,3551,48,4,61.29,0.1
10766,3551,3,2,120.38,0.0
10767,3551,15,2,118.8,0.0
10768,3551,20,6,151.48,0.0
10769,3551,48,9,61.29,0.15
10770,3724,25,8,103.21,0.15
10771,3863,37,5,136.06,0.0
10772,434,28,5,52.42,0.0
10773,434,34,1,195.39,0.0
10774,434,4,1,27.29,0.0
10775,496,3,5,120.38,0.0
10776,496,46,5,21.46,0.05
10777,496,55,5,54.78,0.0
10778,631,30,9,75.84,0.05
10779,631,51,5,50.01,0.0
10780,631,47,8,271.83,0.1
10781,631,23,6,42.49,0.0
10782,631,27,5,212.44,0.0
10783,1052,38,3,13.28,0.1
10784,1052,56,7,394.93,0.0
10785,1052,28,6,52.42,0.0
10786,1052,29,1,103.01,0.05
10787,1052,6,9,24.02,0.0
10788,1623,45,10,68.24,0.05
10789,2243,48,2,61.29,0.0
10790,2243,33,3,10.06,0.0
10791,2243,43,7,60.31,0.0
10792,2304,12,6,385.04,0.15
10793,2304,4,2,27.29,0.1
10794,2304,24,6,8.02,0.1
10795,2504,2,4,166.46,0.0
10796,2504,7,1,33.03,0.0
10797,2504,29,8,103.01,0.0
10798,2504,17,7,51.12,0.0
10799,2504,44,8,196.45,0.0
10800,2609,55,7,54.78,0.15
10801,2609,57,2,48.65,0.0
10802,2609,41,4,136.4,0.0
10803,2609,50,4,171.97,0.0
10804,2669,38,7,13.28,0.05
10805,2842,4,6,27.29,0.0
10806,2842,20,2,151.48,0.05
10807,2842,27,5,212.44,0.1
10808,2842,59,5,31.68,0.0
10809,3256,38,5,13.28,0.05
10810,3256,24,9,8.02,0.15
10811,3256,39,5,158.99,0.0
10812,3256,44,2,196.45,0.0
10813,3477,15,9,118.8,0.0
10814,3477,58,2,104.43,0.0
10815,3477,55,8,54.78,0.0
10816,3477,41,5,136.4,0.0
10817,3477,48,5,61.29,0.15
10818,3583,60,10,126.12,0.15
10819,3583,53,3,43.35,0.15
10820,3583,50,8,171.97,0.1
10821,3583,48,6,61.29,0.15
10822,177,6,5,24.02,0.15
10823,177,59,9,31.68,0.0
10824,177,59,5,31.68,0.1
10825,177,2,10,166.46,0.0
10826,177,43,7,60.31,0.0
10827,979,55,5,54.78,0.1
10828,979,58,4,104.43,0.05
10829,979,57,3,48.65,0.1
10830,1166,36,9,307.21,0.15
10831,1166,32,1,115.53,0.1
10832,1166,42,4,2.63,0.05
10833,1315,26,8,80.87,0.15
10834,1315,27,10,212.44,0.0
10835,1315,31,8,308.58,0.0
10836,1315,34,6,195.39,0.0
10837,1685,18,6,257.31,0.0
10838,1685,8,2,339.2,0.1
10839,1898,30,7,75.84,0.0
10840,1898,9,10,270.93,0.1
10841,1898,29,8,103.01,0.0
10842,1898,28,7,52.42,0.05
10843,1898,28,7,52.42,0.15
10844,2244,45,2,68.24,0.1
10845,2558,8,4,339.2,0.1
10846,2558,58,3,104.43,0.0
10847,2558,25,3,103.21,0.0
10848,2558,22,10,39.07,0.1
10849,2558,14,8,3.36,0.0
10850,2632,56,8,394.93,0.1
10851,2632,55,9,54.78,0.0
10852,2632,51,7,50.01,0.0
10853,2632,49,6,3.15,0.05
10854,2814,8,6,339.2,0.0
10855,2814,55,7,54.78,0.15
10856,2814,47,10,271.83,0.0
10857,2814,42,7,2.63,0.15
10858,2814,32,5,115.53,0.0
10859,3933,51,8,50.01,0.05
10860,3933,31,5,308.58,0.0
10861,3933,3,8,120.38,0.0
10862,380,60,3,126.12,0.0
10863,380,24,1,8.02,0.15
10864,380,45,6,68.24,0.0
10865,380,24,5,8.02,0.0
10866,936,19,10,7.35,0.0
10867,936,45,9,68.24,0.1
10868,936,21,6,71.68,0.05
10869,936,9,7,270.93,0.0
10870,936,41,8,136.4,0.0
10871,1179,59,9,31.68,0.0
10872,1179,18,6,257.31,0.0
10873,1179,47,8,271.83,0.0
10874,1192,54,7,15.53,0.15
10875,1192,14,6,3.36,0.0
10876,1192,45,3,68.24,0.0
10877,1192,1,6,46.02,0.15
10878,1477,37,4,136.06,0.0
10879,2193,44,3,196.45,0.05
10880,2479,60,8,126.12,0.15
10881,2479,9,3,270.93,0.1
10882,2479,31,10,308.58,0.05
10883,2479,21,9,71.68,0.15
10884,2774,32,9,115.53,0.0
10885,2774,38,3,13.28,0.0
10886,2774,48,7,61.29,0.15
10887,2774,53,1,43.35,0.05
10888,2774,16,7,18.33,0.05
10889,3164,35,3,192.47,0.0
10890,3164,50,7,171.97,0.05
10891,3164,44,5,196.45,0.0
10892,3164,35,10,192.47,0.0
10893,3164,53,4,43.35,0.0
10894,3957,3,8,120.38,0.0
10895,3957,39,2,158.99,0.05
10896,3957,28,4,52.42,0.0
10897,54,32,9,115.53,0.05
10898,54,17,5,51.12,0.0
10899,54,32,7,115.53,0.0
10900,54,19,2,7.35,0.1
10901,78,8,4,339.2,0.05
10902,78,44,10,196.45,0.05
10903,78,22,8,39.07,0.0
10904,78,52,6,18.99,0.0
10905,78,39,6,158.99,0.0
10906,249,7,10,33.03,0.05
10907,1318,23,10,42.49,0.05
10908,1668,34,8,195.39,0.0
10909,1668,40,3,56.04,0.1
10910,1668,14,8,3.36,0.0
10911,1668,43,1,60.31,0.0
10912,3110,5,4,160.91,0.0
10913,3110,49,5,3.15,0.15
10914,3110,53,10,43.35,0.15
10915,3110,2,4,166.46,0.0
10916,3110,50,5,171.97,0.05
10917,3339,12,10,385.04,0.05
10918,3339,56,3,394.93,0.15
10919,184,40,2,56.04,0.0
10920,184,36,2,307.21,0.0
10921,184,45,10,68.24,0.05
10922,1061,59,10,31.68,0.1
10923,1061,8,3,339.2,0.0
10924,1061,37,7,136.06,0.0
10925,1169,3,2,120.38,0.0
10926,1169,7,3,33.03,0.1
10927,1169,36,10,307.21,0.05
10928,1387,17,6,51.12,0.05
10929,1612,23,2,42.49,0.0
10930,1612,42,1,2.63,0.0
10931,1612,52,4,18.99,0.0
10932,1612,37,1,136.06,0.15
10933,1612,24,7,8.02,0.1
10934,2138,44,10,196.45,0.05
10935,2138,17,4,51.12,0.0
10936,2138,37,4,136.06,0.0
10937,2138,36,4,307.21,0.15
10938,2522,23,5,42.49,0.15
10939,2522,57,9,48.65,0.0
10940,2522,33,7,10.06,0.0
10941,2522,16,8,18.33,0.05
10942,3012,20,9,151.48,0.15
10943,3012,41,1,136.4,0.0
10944,3525,1,3,46.02,0.15
10945,3525,56,8,394.93,0.05
10946,575,44,8,196.45,0.0
10947,575,37,2,136.06,0.0
10948,927,11,1,61.17,0.0
10949,927,54,6,15.53,0.0
10950,927,13,7,71.06,0.0
10951,927,29,10,103.01,0.1
10952,1305,18,5,257.31,0.15
10953,1305,44,9,196.45,0.15
10954,1472,45,3,68.24,0.05
10955,1472,26,8,80.87,0.1
10956,1777,38,9,13.28,0.0
10957,1777,57,9,48.65,0.15
10958,1777,37,10,136.06,0.0
10959,1777,6,9,24.02,0.0
10960,2052,29,9,103.01,0.0
10961,2052,32,5,115.53,0.05
10962,2052,32,7,115.53,0.1
10963,2052,59,2,31.68,0.1
10964,2129,19,8,7.35,0.0
10965,2977,46,10,21.46,0.0
10966,2977,25,7,103.21,0.1
10967,2977,21,5,71.68,0.0
10968,2977,7,6,33.03,0.15
10969,3179,15,9,118.8,0.0
10970,3179,4,1,27.29,0.0
10971,3179,19,5,7.35,0.0
10972,3179,5,1,160.91,0.15
10973,3586,52,10,18.99,0.0
10974,3586,5,10,160.91,0.0
10975,3586,50,4,171.97,0.0
10976,3586,51,4,50.01,0.15
10977,3592,4,7,27.29,0.0
10978,3592,24,9,8.02,0.05
10979,3592,60,5,126.12,0.0
10980,3592,40,4,56.04,0.05
10981,3994,21,2,71.68,0.0
10982,3994,38,6,13.28,0.0
10983,3994,14,2,3.36,0.0
10984,1378,57,6,48.65,0.0
10985,1827,20,7,151.48,0.0
10986,1827,29,2,103.01,0.0
10987,1827,53,8,43.35,0.0
10988,1827,4,1,27.29,0.15
10989,1827,47,2,271.83,0.15
10990,1977,18,4,257.31,0.1
10991,1977,6,6,24.02,0.05
10992,1977,27,8,212.44,0.0
10993,1977,15,3,118.8,0.0
10994,2471,46,8,21.46,0.15
10995,3822,30,4,75.84,0.0
10996,3822,54,8,15.53,0.1
10997,3859,6,2,24.02,0.0
10998,181,37,7,136.06,0.0
10999,181,11,9,61.17,0.0
11000,181,40,3,56.04,0.0
11001,555,1,7,46.02,0.0
11002,555,5,9,160.91,0.0
11003,555,25,5,103.21,0.0
11004,940,28,1,52.42,0.05
11005,940,11,6,61.17,0.15
11006,940,55,5,54.78,0.0
11007,940,16,9,18.33,0.0
11008,940,47,5,271.83,0.0
11009,1135,6,9,24.02,0.0
11010,1135,46,1,21.46,0.0
11011,1135,20,1,151.48,0.0
11012,1135,6,4,24.02,0.0
11013,1439,46,10,21.46,0.0
11014,2014,40,7,56.04,0.15
11015,2014,4,8,27.29,0.0
11016,2014,26,4,80.87,0.1
11017,2323,51,8,50.01,0.05
11018,2323,39,7,158.99,0.05
11019,2323,4,5,27.29,0.0
11020,2739,54,7,15.53,0.0
11021,2739,10,8,165.6,0.0
11022,2739,23,5,42.49,0.0
11023,2739,11,5,61.17,0.0
11024,2739,26,1,80.87,0.0
11025,2810,38,9,13.28,0.0
11026,2810,27,8,212.44,0.0
11027,2810,22,2,39.07,0.0
11028,2810,48,3,61.29,0.1
11029,2944,50,2,171.97,0.05
11030,2944,51,5,50.01,0.0
11031,2944,36,2,307.21,0.1
11032,2944,25,6,103.21,0.0
11033,1355,2,10,166.46,0.0
11034,1355,32,6,115.53,0.15
11035,1355,23,1,42.49,0.05
11036,1355,36,7,307.21,0.0
11037,1355,32,9,115.53,0.15
11038,1763,55,1,54.78,0.0
11039,1763,17,5,51.12,0.0
11040,1763,6,5,24.02,0.0
11041,1763,48,10,61.29,0.0
11042,2029,50,7,171.97,0.0
11043,2029,32,1,115.53,0.15
11044,2029,34,1,195.39,0.1
11045,2183,55,2,54.78,0.0
11046,2183,22,4,39.07,0.0
11047,2183,29,9,103.01,0.15
11048,2295,50,7,171.97,0.0
11049,2295,33,10,10.06,0.0
11050,2295,29,5,103.01,0.0
11051,2295,10,2,165.6,0.0
11052,2541,47,9,271.83,0.1
11053,2541,8,3,339.2,0.0
11054,2541,56,8,394.93,0.0
11055,2541,25,9,103.21,0.15
11056,2698,29,1,103.01,0.15
11057,3032,28,2,52.42,0.1
11058,3269,15,6,118.8,0.05
11059,3269,37,3,136.06,0.05
11060,3269,43,10,60.31,0.0
11061,3293,26,2,80.87,0.05
11062,3293,44,6,196.45,0.0
11063,3293,17,8,51.12,0.0
11064,3293,51,6,50.01,0.0
11065,3454,2,7,166.46,0.05
11066,17,6,8,24.02,0.15
11067,21,49,9,3.15,0.0
11068,21,57,1,48.65,0.0
11069,21,58,8,104.43,0.05
11070,529,17,9,51.12,0.0
11071,529,19,6,7.35,0.0
11072,529,30,2,75.84,0.05
11073,529,34,7,195.39,0.15
11074,529,59,8,31.68,0.05
11075,577,28,8,52.42,0.05
11076,2306,45,10,68.24,0.0
11077,2306,47,3,271.83,0.0
11078,2792,49,5,3.15,0.0
11079,2792,38,5,13.28,0.0
11080,2792,14,10,3.36,0.0
11081,2792,51,2,50.01,0.0
11082,2792,24,8,8.02,0.0
11083,2813,48,10,61.29,0.0
11084,2813,32,4,115.53,0.1
11085,2963,28,5,52.42,0.05
11086,2963,51,1,50.01,0.15
11087,3399,44,2,196.45,0.1
11088,3399,11,1,61.17,0.15
11089,3399,23,10,42.49,0.1
11090,3399,52,5,18.99,0.0
11091,3399,45,7,68.24,0.05
11092,3579,48,9,61.29,0.1
11093,3579,2,3,166.46,0.0
11094,3579,43,6,60.31,0.0
11095,3579,49,3,3.15,0.05
11096,3579,4,4,27.29,0.1
11097,3982,7,1,33.03,0.15
